test_id,engine_score,vader_score,textblob_score,bert_score,content_length
Pandas_Prompt_A_Individual,8.0,8.768,6.85,10.0,55
Pandas_Prompt_A_Individual,8.0,7.717,6.4,1.0,24
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,20
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,23
Pandas_Prompt_A_Individual,8.0,5.5,4.375,5.5,64
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,20
Pandas_Prompt_A_Individual,8.0,5.5,5.5,7.75,66
Pandas_Prompt_A_Individual,8.0,7.717,6.625,10.0,21
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,18
Pandas_Prompt_A_Individual,8.0,7.565,6.175,5.5,92
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,16
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,22
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,14
Pandas_Prompt_A_Individual,8.0,7.397,5.8,7.75,233
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,18
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,30
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,16
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,18
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,16
Pandas_Prompt_A_Individual,8.0,7.717,6.625,10.0,40
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,18
Pandas_Prompt_A_Individual,8.0,7.717,6.625,10.0,21
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,20
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,16
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,15
Pandas_Prompt_A_Individual,8.0,7.717,6.625,10.0,31
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,21
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,15
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,48
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,20
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,15
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,21
Pandas_Prompt_A_Individual,8.0,5.077,6.625,10.0,49
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,22
Pandas_Prompt_A_Individual,8.0,5.953,4.938,1.0,137
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,15
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,16
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,20
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,15
Pandas_Prompt_A_Individual,8.0,5.847,4.825,1.0,59
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,15
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,17
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,15
Pandas_Prompt_A_Individual,8.0,9.133,6.85,1.0,113
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,15
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,18
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,18
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,25
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,18
Pandas_Prompt_A_Individual,8.0,9.058,7.75,10.0,20
Pandas_Prompt_A_Individual,8.0,7.717,6.625,10.0,17
Pandas_Prompt_A_Individual,8.0,9.792,7.272,7.75,311
Pandas_Prompt_A_Individual,8.0,7.717,6.625,10.0,20
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,13
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,13
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,17
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,18
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,22
Pandas_Prompt_A_Individual,8.0,8.997,6.794,10.0,146
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,18
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,16
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,18
Pandas_Prompt_A_Individual,8.0,9.199,10.0,10.0,101
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,23
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,21
Pandas_Prompt_A_Individual,8.0,8.973,6.737,7.75,57
Pandas_Prompt_A_Individual,8.0,9.425,6.207,5.5,416
Pandas_Prompt_A_Individual,8.0,9.475,6.7,7.75,264
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,16
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,58
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,16
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,16
Pandas_Prompt_A_Individual,8.0,9.419,5.944,5.5,1153
Pandas_Prompt_A_Individual,8.0,7.125,5.5,10.0,23
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,17
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,15
Pandas_Prompt_A_Individual,8.0,7.639,8.875,10.0,5
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,17
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,16
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,16
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,54
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,16
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,20
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,15
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,14
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,15
Pandas_Prompt_A_Individual,8.0,7.482,6.7,10.0,37
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,14
Pandas_Prompt_A_Individual,8.0,9.058,7.75,10.0,20
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,14
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,26
Pandas_Prompt_A_Individual,8.0,7.717,6.625,10.0,19
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,21
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,21
Pandas_Prompt_A_Individual,8.0,8.651,7.975,7.75,59
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,20
Pandas_Prompt_A_Individual,8.0,8.766,6.513,10.0,53
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,15
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,14
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,15
Pandas_Prompt_A_Individual,8.0,7.482,6.4,5.5,80
Pandas_Prompt_A_Individual,8.0,7.717,6.625,10.0,18
Pandas_Prompt_A_Individual,8.0,7.482,6.4,10.0,14
Pandas_Prompt_A_Individual,9.0,7.639,8.875,10.0,11
Pandas_Prompt_A_Individual,9.0,9.058,8.2,10.0,31
Pandas_Prompt_A_Individual,9.0,8.998,8.2,10.0,40
Pandas_Prompt_A_Individual,9.0,6.729,5.5,7.75,39
Pandas_Prompt_A_Individual,9.0,8.312,9.1,10.0,32
Pandas_Prompt_A_Individual,9.0,9.438,7.75,10.0,68
Pandas_Prompt_A_Individual,9.0,8.878,6.4,10.0,143
Pandas_Prompt_B_Radical,3.0,3.355,3.812,1.0,133
Pandas_Prompt_B_Radical,4.0,3.659,5.811,3.25,499
Pandas_Prompt_B_Radical,4.0,9.917,6.148,3.25,1601
Pandas_Prompt_B_Radical,4.0,9.693,6.246,7.75,416
Pandas_Prompt_B_Radical,4.0,7.945,5.865,5.5,167
Pandas_Prompt_B_Radical,4.0,9.518,5.971,5.5,829
Pandas_Prompt_B_Radical,4.0,6.572,7.075,5.5,150
Pandas_Prompt_B_Radical,4.0,7.125,5.5,3.25,60
Pandas_Prompt_B_Radical,4.0,3.31,2.625,1.0,722
Pandas_Prompt_B_Radical,5.0,7.39,5.5,10.0,10
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,6.572,6.4,1.0,111
Pandas_Prompt_B_Radical,5.0,7.717,6.625,10.0,15
Pandas_Prompt_B_Radical,5.0,7.894,8.2,5.5,165
Pandas_Prompt_B_Radical,5.0,8.29,7.019,5.5,498
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,6.067,6.625,10.0,57
Pandas_Prompt_B_Radical,5.0,2.688,5.436,1.0,467
Pandas_Prompt_B_Radical,5.0,7.717,6.625,10.0,19
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,2.673,5.036,5.5,508
Pandas_Prompt_B_Radical,5.0,7.125,4.094,1.0,157
Pandas_Prompt_B_Radical,5.0,9.619,5.291,5.5,1764
Pandas_Prompt_B_Radical,5.0,2.048,5.643,3.25,852
Pandas_Prompt_B_Radical,5.0,2.748,7.65,7.75,293
Pandas_Prompt_B_Radical,5.0,9.334,6.67,5.5,157
Pandas_Prompt_B_Radical,5.0,7.613,5.5,1.0,215
Pandas_Prompt_B_Radical,5.0,5.5,5.5,5.5,210
Pandas_Prompt_B_Radical,5.0,7.482,6.2,10.0,51
Pandas_Prompt_B_Radical,5.0,4.168,5.5,5.5,74
Pandas_Prompt_B_Radical,5.0,7.717,6.625,10.0,7
Pandas_Prompt_B_Radical,5.0,2.688,5.5,5.5,79
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,5.5,5.5,1.0,44
Pandas_Prompt_B_Radical,5.0,6.625,6.383,5.5,348
Pandas_Prompt_B_Radical,5.0,7.717,6.625,10.0,7
Pandas_Prompt_B_Radical,5.0,3.202,4.825,1.0,284
Pandas_Prompt_B_Radical,5.0,5.5,5.5,5.5,149
Pandas_Prompt_B_Radical,5.0,6.89,5.5,10.0,19
Pandas_Prompt_B_Radical,5.0,5.5,7.75,3.25,50
Pandas_Prompt_B_Radical,5.0,5.5,5.5,5.5,66
Pandas_Prompt_B_Radical,5.0,9.35,5.922,5.5,284
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,8.469,7.75,5.5,142
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,7.717,6.625,10.0,19
Pandas_Prompt_B_Radical,5.0,4.168,4.375,5.5,75
Pandas_Prompt_B_Radical,5.0,5.5,5.5,10.0,19
Pandas_Prompt_B_Radical,5.0,5.841,6.579,3.25,269
Pandas_Prompt_B_Radical,5.0,8.392,6.925,5.5,442
Pandas_Prompt_B_Radical,5.0,9.232,6.625,5.5,274
Pandas_Prompt_B_Radical,5.0,8.256,7.75,5.5,86
Pandas_Prompt_B_Radical,5.0,4.168,6.625,5.5,123
Pandas_Prompt_B_Radical,5.0,4.271,5.275,5.5,85
Pandas_Prompt_B_Radical,5.0,7.772,6.381,3.25,163
Pandas_Prompt_B_Radical,5.0,7.93,6.906,10.0,42
Pandas_Prompt_B_Radical,5.0,6.207,5.65,5.5,399
Pandas_Prompt_B_Radical,5.0,7.039,6.575,3.25,268
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,8.418,7.563,5.5,125
Pandas_Prompt_B_Radical,5.0,5.5,5.5,1.0,27
Pandas_Prompt_B_Radical,5.0,7.309,5.5,7.75,24
Pandas_Prompt_B_Radical,5.0,5.5,5.5,1.0,18
Pandas_Prompt_B_Radical,5.0,5.5,5.5,10.0,27
Pandas_Prompt_B_Radical,5.0,7.946,5.753,7.75,631
Pandas_Prompt_B_Radical,5.0,7.482,7.75,5.5,98
Pandas_Prompt_B_Radical,5.0,5.5,5.05,1.0,16
Pandas_Prompt_B_Radical,5.0,5.5,5.5,1.0,84
Pandas_Prompt_B_Radical,5.0,8.414,5.531,7.75,390
Pandas_Prompt_B_Radical,5.0,9.661,6.422,7.75,686
Pandas_Prompt_B_Radical,5.0,7.975,5.67,5.5,382
Pandas_Prompt_B_Radical,5.0,7.723,6.062,7.75,53
Pandas_Prompt_B_Radical,5.0,6.01,5.894,3.25,455
Pandas_Prompt_B_Radical,5.0,7.448,5.95,5.5,98
Pandas_Prompt_B_Radical,5.0,5.5,5.5,5.5,40
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,7.309,5.543,5.5,589
Pandas_Prompt_B_Radical,5.0,5.847,5.5,3.25,67
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,5.5,5.5,1.0,164
Pandas_Prompt_B_Radical,5.0,5.5,5.5,5.5,39
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,5.5,4.375,5.5,29
Pandas_Prompt_B_Radical,5.0,6.189,6.25,3.25,276
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,4.737,4.375,7.75,63
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,5.5,4.375,5.5,30
Pandas_Prompt_B_Radical,5.0,3.603,3.25,7.75,39
Pandas_Prompt_B_Radical,5.0,5.5,5.5,7.75,59
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,8.855,6.548,5.5,283
Pandas_Prompt_B_Radical,5.0,6.18,6.006,1.0,289
Pandas_Prompt_B_Radical,5.0,5.153,4.375,5.5,183
Pandas_Prompt_B_Radical,5.0,5.5,5.05,1.0,57
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,7.975,4.6,5.5,99
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,7.717,4.844,1.0,76
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,4.59,5.5,1.0,143
Pandas_Prompt_B_Radical,5.0,9.475,6.511,5.5,595
Pandas_Prompt_B_Radical,5.0,9.255,6.906,5.5,170
Pandas_Prompt_B_Radical,5.0,5.5,5.5,1.0,86
Pandas_Prompt_B_Radical,5.0,8.808,6.807,5.5,188
Pandas_Prompt_B_Radical,5.0,5.5,5.5,7.75,62
Pandas_Prompt_B_Radical,5.0,8.256,5.86,7.75,844
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,9.058,7.75,10.0,24
Pandas_Prompt_B_Radical,5.0,7.125,7.75,3.25,165
Pandas_Prompt_B_Radical,5.0,5.442,5.852,5.5,219
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,8.393,5.854,7.75,317
Pandas_Prompt_B_Radical,5.0,3.875,5.5,1.0,159
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,1.998,4.272,3.25,524
Pandas_Prompt_B_Radical,5.0,7.441,5.163,1.0,496
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,9.002,6.625,5.5,197
Pandas_Prompt_B_Radical,5.0,3.435,5.5,1.0,120
Pandas_Prompt_B_Radical,5.0,3.202,3.362,1.0,119
Pandas_Prompt_B_Radical,5.0,9.058,7.75,10.0,29
Pandas_Prompt_B_Radical,5.0,7.94,5.2,7.75,415
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,9.417,7.312,5.5,649
Pandas_Prompt_B_Radical,5.0,5.219,5.617,5.5,891
Pandas_Prompt_B_Radical,5.0,5.5,5.5,1.0,32
Pandas_Prompt_B_Radical,5.0,5.5,5.5,7.75,59
Pandas_Prompt_B_Radical,5.0,7.717,6.625,10.0,19
Pandas_Prompt_B_Radical,5.0,5.5,5.5,7.75,66
Pandas_Prompt_B_Radical,5.0,5.5,5.5,7.75,66
Pandas_Prompt_B_Radical,5.0,5.5,5.807,3.25,140
Pandas_Prompt_B_Radical,5.0,2.299,6.304,3.25,171
Pandas_Prompt_B_Radical,5.0,9.311,6.833,7.75,484
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,7.768,5.725,5.5,344
Pandas_Prompt_B_Radical,5.0,9.852,6.422,5.5,956
Pandas_Prompt_B_Radical,5.0,7.98,7.75,10.0,15
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,7.51,7.75,5.5,75
Pandas_Prompt_B_Radical,5.0,6.133,5.95,5.5,68
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,9.334,6.04,5.5,478
Pandas_Prompt_B_Radical,5.0,8.517,6.794,5.5,292
Pandas_Prompt_B_Radical,5.0,9.133,6.024,5.5,431
Pandas_Prompt_B_Radical,5.0,9.709,6.411,5.5,1179
Pandas_Prompt_B_Radical,5.0,9.775,5.855,3.25,861
Pandas_Prompt_B_Radical,5.0,5.5,5.5,7.75,62
Pandas_Prompt_B_Radical,5.0,9.058,8.2,10.0,26
Pandas_Prompt_B_Radical,5.0,9.685,5.785,5.5,703
Pandas_Prompt_B_Radical,5.0,4.12,5.5,3.25,310
Pandas_Prompt_B_Radical,5.0,5.5,6.062,5.5,142
Pandas_Prompt_B_Radical,5.0,7.309,5.5,5.5,139
Pandas_Prompt_B_Radical,5.0,9.282,5.979,7.75,2619
Pandas_Prompt_B_Radical,5.0,9.138,6.344,5.5,158
Pandas_Prompt_B_Radical,5.0,7.125,5.5,1.0,99
Pandas_Prompt_B_Radical,5.0,9.64,6.869,5.5,558
Pandas_Prompt_B_Radical,5.0,3.385,6.475,3.25,246
Pandas_Prompt_B_Radical,5.0,9.878,5.659,3.25,1400
Pandas_Prompt_B_Radical,5.0,4.59,5.624,5.5,687
Pandas_Prompt_B_Radical,5.0,9.401,5.726,5.5,1994
Pandas_Prompt_B_Radical,5.0,5.558,6.09,5.5,601
Pandas_Prompt_B_Radical,5.0,1.2,5.838,7.75,2381
Pandas_Prompt_B_Radical,5.0,9.35,6.195,3.25,1629
Pandas_Prompt_B_Radical,5.0,5.5,5.5,7.75,66
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,5.5,5.5,5.5,44
Pandas_Prompt_B_Radical,5.0,8.564,5.132,5.5,492
Pandas_Prompt_B_Radical,5.0,9.222,5.98,7.75,362
Pandas_Prompt_B_Radical,5.0,9.012,6.625,5.5,66
Pandas_Prompt_B_Radical,5.0,4.168,5.641,5.5,282
Pandas_Prompt_B_Radical,5.0,6.832,7.75,5.5,61
Pandas_Prompt_B_Radical,5.0,6.301,5.5,1.0,97
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,7.482,6.55,5.5,219
Pandas_Prompt_B_Radical,5.0,5.5,5.5,7.75,141
Pandas_Prompt_B_Radical,5.0,2.992,5.237,1.0,2040
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,5.5,5.5,10.0,30
Pandas_Prompt_B_Radical,5.0,7.717,6.625,5.5,75
Pandas_Prompt_B_Radical,5.0,3.97,5.5,5.5,29
Pandas_Prompt_B_Radical,5.0,4.168,5.5,3.25,228
Pandas_Prompt_B_Radical,5.0,7.565,5.631,3.25,194
Pandas_Prompt_B_Radical,5.0,9.825,6.692,7.75,791
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,5.5,5.5,1.0,39
Pandas_Prompt_B_Radical,5.0,8.672,5.5,5.5,155
Pandas_Prompt_B_Radical,5.0,7.096,5.365,5.5,311
Pandas_Prompt_B_Radical,5.0,9.058,8.2,10.0,137
Pandas_Prompt_B_Radical,5.0,5.5,5.5,1.0,103
Pandas_Prompt_B_Radical,5.0,9.731,6.056,5.5,1200
Pandas_Prompt_B_Radical,5.0,7.692,8.2,7.75,175
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,18
Pandas_Prompt_B_Radical,5.0,3.395,8.65,5.5,49
Pandas_Prompt_B_Radical,5.0,3.025,4.487,5.5,126
Pandas_Prompt_B_Radical,5.0,5.5,6.025,3.25,157
Pandas_Prompt_B_Radical,5.0,5.5,5.5,3.25,90
Pandas_Prompt_B_Radical,5.0,5.5,5.5,3.25,171
Pandas_Prompt_B_Radical,5.0,6.832,5.5,1.0,14
Pandas_Prompt_B_Radical,5.0,8.137,7.413,5.5,122
Pandas_Prompt_B_Radical,5.0,7.81,7.75,5.5,144
Pandas_Prompt_B_Radical,5.0,6.41,6.438,5.5,38
Pandas_Prompt_B_Radical,5.0,6.846,5.95,5.5,53
Pandas_Prompt_B_Radical,5.0,8.693,6.625,3.25,554
Pandas_Prompt_B_Radical,5.0,2.744,5.5,3.25,218
Pandas_Prompt_B_Radical,5.0,5.5,5.5,10.0,21
Pandas_Prompt_B_Radical,5.0,7.482,5.95,7.75,55
Pandas_Prompt_B_Radical,5.0,3.691,5.5,1.0,27
Pandas_Prompt_B_Radical,5.0,6.729,5.5,5.5,98
Pandas_Prompt_B_Radical,5.0,7.482,6.4,10.0,11
Pandas_Prompt_B_Radical,5.0,7.482,8.65,5.5,39
Pandas_Prompt_B_Radical,5.0,5.5,5.5,7.75,67
Pandas_Prompt_B_Radical,6.0,2.533,5.388,5.5,393
Pandas_Prompt_B_Radical,6.0,5.5,5.5,1.0,67
Pandas_Prompt_B_Radical,6.0,8.786,6.111,3.25,593
Pandas_Prompt_B_Radical,6.0,5.616,4.797,1.0,237
Pandas_Prompt_B_Radical,6.0,6.518,7.75,5.5,60
Pandas_Prompt_B_Radical,6.0,9.443,6.662,7.75,426
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,13
Pandas_Prompt_B_Radical,6.0,5.5,4.375,5.5,29
Pandas_Prompt_B_Radical,6.0,6.465,5.5,5.5,291
Pandas_Prompt_B_Radical,6.0,7.03,5.219,5.5,523
Pandas_Prompt_B_Radical,6.0,7.03,5.5,10.0,337
Pandas_Prompt_B_Radical,6.0,7.913,6.267,5.5,347
Pandas_Prompt_B_Radical,6.0,8.173,6.344,5.5,195
Pandas_Prompt_B_Radical,6.0,8.927,6.33,5.5,764
Pandas_Prompt_B_Radical,6.0,7.482,5.795,5.5,329
Pandas_Prompt_B_Radical,6.0,5.962,6.25,5.5,540
Pandas_Prompt_B_Radical,6.0,5.5,5.5,1.0,124
Pandas_Prompt_B_Radical,6.0,5.5,5.5,3.25,191
Pandas_Prompt_B_Radical,6.0,5.377,5.327,3.25,289
Pandas_Prompt_B_Radical,6.0,9.809,6.7,5.5,640
Pandas_Prompt_B_Radical,6.0,8.861,6.1,5.5,404
Pandas_Prompt_B_Radical,6.0,7.51,6.685,5.5,385
Pandas_Prompt_B_Radical,6.0,2.17,4.938,3.25,519
Pandas_Prompt_B_Radical,6.0,4.535,7.75,5.5,108
Pandas_Prompt_B_Radical,6.0,5.5,5.5,10.0,2
Pandas_Prompt_B_Radical,6.0,4.15,5.449,5.5,439
Pandas_Prompt_B_Radical,6.0,5.5,5.5,10.0,32
Pandas_Prompt_B_Radical,6.0,5.384,5.05,5.5,222
Pandas_Prompt_B_Radical,6.0,9.366,6.164,3.25,734
Pandas_Prompt_B_Radical,6.0,7.953,6.754,3.25,273
Pandas_Prompt_B_Radical,6.0,4.26,6.062,5.5,176
Pandas_Prompt_B_Radical,6.0,5.038,6.525,5.5,287
Pandas_Prompt_B_Radical,6.0,9.296,7.375,1.0,255
Pandas_Prompt_B_Radical,6.0,8.137,6.588,1.0,517
Pandas_Prompt_B_Radical,6.0,9.334,6.13,5.5,536
Pandas_Prompt_B_Radical,6.0,9.792,6.194,5.5,355
Pandas_Prompt_B_Radical,6.0,8.469,5.275,5.5,228
Pandas_Prompt_B_Radical,6.0,7.565,7.3,1.0,73
Pandas_Prompt_B_Radical,6.0,8.161,6.125,5.5,90
Pandas_Prompt_B_Radical,6.0,5.5,5.5,3.25,173
Pandas_Prompt_B_Radical,6.0,8.469,7.75,5.5,191
Pandas_Prompt_B_Radical,6.0,9.491,6.312,5.5,906
Pandas_Prompt_B_Radical,6.0,5.5,6.786,5.5,76
Pandas_Prompt_B_Radical,6.0,4.703,6.077,3.25,331
Pandas_Prompt_B_Radical,6.0,5.5,5.05,1.0,187
Pandas_Prompt_B_Radical,6.0,6.932,7.75,7.75,4
Pandas_Prompt_B_Radical,6.0,7.397,9.55,5.5,86
Pandas_Prompt_B_Radical,6.0,1.023,4.567,10.0,2420
Pandas_Prompt_B_Radical,6.0,7.87,7.75,1.0,155
Pandas_Prompt_B_Radical,6.0,5.5,5.5,1.0,42
Pandas_Prompt_B_Radical,6.0,5.5,5.5,1.0,20
Pandas_Prompt_B_Radical,6.0,7.125,5.95,1.0,120
Pandas_Prompt_B_Radical,6.0,5.847,5.5,7.75,67
Pandas_Prompt_B_Radical,6.0,7.448,6.4,3.25,131
Pandas_Prompt_B_Radical,6.0,6.5,4.825,5.5,204
Pandas_Prompt_B_Radical,6.0,5.5,7.75,5.5,106
Pandas_Prompt_B_Radical,6.0,8.771,6.4,5.5,247
Pandas_Prompt_B_Radical,6.0,8.362,5.125,1.0,152
Pandas_Prompt_B_Radical,6.0,8.878,6.175,1.0,125
Pandas_Prompt_B_Radical,6.0,3.656,5.388,1.0,364
Pandas_Prompt_B_Radical,6.0,4.428,4.6,5.5,230
Pandas_Prompt_B_Radical,6.0,3.057,6.171,3.25,735
Pandas_Prompt_B_Radical,6.0,7.565,5.631,3.25,194
Pandas_Prompt_B_Radical,6.0,8.137,6.1,7.75,376
Pandas_Prompt_B_Radical,6.0,7.397,6.625,5.5,298
Pandas_Prompt_B_Radical,6.0,8.469,6.1,5.5,198
Pandas_Prompt_B_Radical,6.0,5.724,5.321,5.5,347
Pandas_Prompt_B_Radical,6.0,8.659,6.288,7.75,170
Pandas_Prompt_B_Radical,6.0,3.741,6.669,5.5,473
Pandas_Prompt_B_Radical,6.0,5.383,6.864,5.5,199
Pandas_Prompt_B_Radical,6.0,5.5,5.807,7.75,46
Pandas_Prompt_B_Radical,6.0,7.94,4.844,7.75,49
Pandas_Prompt_B_Radical,6.0,5.776,4.938,5.5,189
Pandas_Prompt_B_Radical,6.0,5.117,5.406,7.75,193
Pandas_Prompt_B_Radical,6.0,5.926,5.064,3.25,547
Pandas_Prompt_B_Radical,6.0,9.29,5.977,7.75,591
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,15
Pandas_Prompt_B_Radical,6.0,9.771,5.494,1.0,1153
Pandas_Prompt_B_Radical,6.0,8.22,5.372,3.25,993
Pandas_Prompt_B_Radical,6.0,9.564,6.55,5.5,416
Pandas_Prompt_B_Radical,6.0,9.838,5.175,5.5,468
Pandas_Prompt_B_Radical,6.0,2.959,10.0,1.0,109
Pandas_Prompt_B_Radical,6.0,7.273,5.5,1.0,78
Pandas_Prompt_B_Radical,6.0,9.26,5.905,7.75,153
Pandas_Prompt_B_Radical,6.0,8.875,6.057,1.0,714
